,X,idx,beta,pval,cilb,ciub,i2,tau2,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random
1315,IRAK1,30258,0.720333001060382,5.61517263507926e-10,0.492650975921636,0.948015026199129,98.1132809092226,0.295289558468226,1.15653828190195,1.08561359733367,1.23209657726274,6.66851989496514e-06,1.17302282736749,1.07846713974884,1.27586877968824,0.000197933085495112
1420,KDM1A,12234,0.383167588644945,5.2280888513729e-06,0.21831021153019,0.548024965759699,98.807395514776,0.150899187717553,1.18781597212858,1.09055437927108,1.29375188478617,7.85621726776142e-05,1.17559487652766,1.01255502498952,1.36488712179605,0.0336902847211271
1434,KIF11,12595,1.72069029820716,7.40763790345434e-11,1.20281457444007,2.23856602197425,98.7671690467599,1.51011101571069,1.18049207644598,1.12664903961248,1.23690829491238,3.25008462775855e-12,1.20883358462033,1.06823704912134,1.3679348010893,0.00264440478810034
1492,LIMK1,4082,0.967684135759742,4.29445360097673e-17,0.742017995506556,1.19335027601293,97.4398352843842,0.286512598669451,1.20648071571656,1.13679919994266,1.28043344635479,6.24463806134412e-10,1.20405664215231,1.07126267874737,1.353311775228,0.0018424166092088
1501,LOXL2,11320,1.34961693483297,3.12330615337571e-09,0.903168261396208,1.79606560826974,97.2296506097095,1.04793853570283,1.14191241423112,1.10363379986098,1.18151869029329,2.37888478929117e-14,1.14387841285362,1.09706639737369,1.19268790523972,2.87589095574804e-10
1556,MAP4K4,5223,0.465081270750623,1.10199460056759e-06,0.278001930740154,0.652160610761092,96.5412929662742,0.188511565012212,1.21768968567402,1.14073380533667,1.29983714312672,3.35826573517933e-09,1.20166276339758,1.05700131558638,1.36612261086471,0.00500017085067915
1596,MELK,14974,3.00237362688148,7.52938681195864e-19,2.33871144728049,3.66603580648247,98.2395150281125,2.42490489416229,1.13731321237229,1.0951407684478,1.18110966215776,2.48748593184629e-11,1.15850991879565,1.05591489493471,1.27107330182219,0.00187104520062234
1614,MKI67,10305,2.67876228210207,3.66082888056089e-18,2.07450862579496,3.28301593840917,97.2285996705443,1.99041075135309,1.14651857841684,1.10293723680116,1.19182198840925,4.67215528485331e-12,1.15346048845173,1.05130209171749,1.26554594431154,0.00255021390526761
1625,MMP1,29650,2.88773117803601,1.54164202717953e-08,1.88720340722062,3.8882589488514,96.2934012284098,5.29983474949251,1.05387430282773,1.03700588824767,1.07101710679522,1.84355937468197e-10,1.05837686376555,1.02732507967118,1.09036721474057,0.00018820694938666
1626,MMP10,20805,2.18788004925801,6.81656326249854e-06,1.2348138909985,3.14094620751753,92.8150912779631,4.45475955088444,1.02301239503248,1.00989297589027,1.03630224724308,0.000550640779378529,1.02385161531146,1.00459132738315,1.04348116652223,0.0149853813572452
1627,MMP11,1224,3.01815020637943,2.24937815017317e-19,2.36090398740027,3.67539642535859,98.2739155089666,2.38071510157154,1.04605274793958,1.02189383718274,1.07078280703661,0.000158976033314106,1.05058451346217,1.01466604159834,1.08777447423776,0.00543134615433384
1629,MMP13,16949,3.93337905131534,4.22246480380741e-13,2.86977055620437,4.99698754642631,92.754906311967,5.27938802514972,1.03410150522319,1.02301832408982,1.04530475938081,1.06527655665349e-09,1.03345078296313,1.0206176069819,1.04644532242137,2.45616522146677e-07
1761,NEK2,1087,2.84645485181449,4.63318582396444e-19,2.22106174672996,3.47184795689901,97.3825774353817,2.11795537155562,1.17792169119733,1.13356095006401,1.22401844427935,6.23518703467749e-17,1.1781930463396,1.07602894770706,1.29005716565619,0.00039506765139525
1800,NPM1,22777,0.417280553224177,9.73748739923646e-06,0.232367763965579,0.602193342482774,97.9169798687834,0.186085342878204,1.17738923558632,1.09743316244118,1.26317069641937,5.33565888180604e-06,1.19837127031281,1.05789454315553,1.3575017574318,0.00444568830063917
1879,PAEP,17067,4.01022973468134,1.71662374903068e-06,2.36734444693464,5.65311502242804,96.941872553776,14.6846228843092,1.03331374617026,1.02407997063325,1.04263077947337,8.3356222384404e-13,1.03386096702711,1.01969225957279,1.04822654983186,2.24833027873944e-06
