,X,idx,beta,pval,cilb,ciub,i2,tau2,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random
1867,P2RY12,1305,-1.93599089682713,4.46126450466741e-07,-2.68764805908029,-1.18433373457396,98.2425115450986,3.19203187232722,0.976629967826926,0.963806689903134,0.989623857200539,0.00045373140878746,0.966584465042536,0.944633875344013,0.98904512366902,0.00373379543628325
1869,P2RY14,29974,-1.3332522408924,4.00703047056978e-07,-1.848801757987,-0.817702723797792,97.7109551340935,1.43730474540213,0.942010541420605,0.919154171953032,0.965435274326194,1.87139385944493e-06,0.954161625289248,0.912283074832236,0.997962619598134,0.0404597515230057
1879,PAEP,17067,4.01022973468134,1.71662374903068e-06,2.36734444693464,5.65311502242804,96.941872553776,14.6846228843092,1.03331374617026,1.02407997063325,1.04263077947337,8.3356222384404e-13,1.03386096702711,1.01969225957279,1.04822654983186,2.24833027873944e-06
1896,PBK,1160,2.74949285758073,1.97517466689234e-14,2.04526622092747,3.45371949423399,97.6342423251211,2.65680027954731,1.12555198367613,1.08555056663332,1.16702741161683,1.49315046697004e-10,1.12946273583327,1.03255422156975,1.23546642392939,0.00781645570214959
1944,PDK2,8302,-0.76611431954605,6.74675868626143e-17,-0.945911637359186,-0.586317001732915,95.2315380260598,0.167288487006707,0.882985424018067,0.83250521039871,0.936526581803571,3.42393922042349e-05,0.887981943140633,0.804686318066259,0.979899761734096,0.0180788278179785
1979,PIK3R1,21810,-0.75630248712932,1.92468165768347e-07,-1.04101093894419,-0.471594035314451,97.8078751456503,0.455519966742715,0.902206453373852,0.862715398705911,0.943505222846844,6.59102773657843e-06,0.902371329595091,0.851099857105287,0.956731468907391,0.000577429643561547
1991,PKM,8179,0.821798631145897,2.71259672011185e-06,0.47847373091479,1.165123531377,98.9654679177752,0.673091075283629,1.17106669042433,1.10719949650922,1.23861797060523,3.41081974613683e-08,1.1674370388934,1.09040079692727,1.24991585077785,8.79899223531545e-06
1992,PKMYT1,110,2.76921349380575,1.10269786567984e-29,2.28954649902054,3.24888048859096,96.1556344103586,1.1944206800276,1.13187970309575,1.08855900436752,1.17692440845179,4.91912835584198e-10,1.12953593318676,1.03199806681585,1.23629245575685,0.008204734599034
2012,PLK1,6242,2.39944317628019,7.56206478598466e-21,1.89730523781041,2.90158111474997,97.9925582477488,1.38313343221213,1.245790165455,1.19595985299728,1.29769668476314,4.97398965843145e-26,1.23384094107089,1.11029705407659,1.3711316825287,9.47570657780957e-05
2015,PLK4,10017,1.43611522569958,5.50906923285946e-14,1.06177821960582,1.81045223179334,98.4817015648985,0.781330121469996,1.12017344172015,1.06570536795141,1.17742537221823,8.11377883544229e-06,1.14289810121174,1.01157989405105,1.29126337665968,0.0319650270572346
2017,PMAIP1,18638,1.10521365750236,2.10163007277427e-06,0.648541233812067,1.56188608119266,96.8202425653159,1.1144618355108,1.07044090444589,1.03656885636183,1.10541979230654,3.33623476569526e-05,1.07882406100106,1.00927476302855,1.15316601309081,0.0256486543393412
2037,PPAT,10600,0.670922910721084,2.76815672363098e-06,0.390381630503521,0.951464190938646,98.6716921840234,0.447545155356733,1.2196394136467,1.14309303140635,1.30131166794916,1.92569582165234e-09,1.2787093201369,1.10430726351396,1.48065450570523,0.00101563167329369
2038,PPIA,2850,0.617692573725825,4.40102891122242e-16,0.468725235374067,0.766659912077583,96.3108251634777,0.115204557441296,1.16223757186397,1.07774636259763,1.25335257007641,9.45082642450388e-05,1.16223757186397,1.07774636259763,1.25335257007641,9.45082642450388e-05
